Cause,time,est,Risk,CVDRx,LiverRx,estRx,Stage,Age
Liver,0.8,1.6699999999999957,Base case,1,0.6,0.6679999999999984,F4,65
Liver,1.2,2.3499999999999917,Base case,1,0.6,0.9399999999999967,F4,65
Liver,1.6,2.989999999999988,Base case,1,0.6,1.195999999999995,F4,65
Liver,2,3.6599999999999957,Base case,1,0.6,1.4639999999999984,F4,65
Liver,2.4,4.240000000000009,Base case,1,0.6,1.6960000000000037,F4,65
Liver,2.8,4.940000000000023,Base case,1,0.6,1.9760000000000093,F4,65
Liver,3.2,5.630000000000032,Base case,1,0.6,2.2520000000000127,F4,65
Liver,3.6,6.200000000000042,Base case,1,0.6,2.480000000000017,F4,65
Liver,4,6.7600000000000575,Base case,1,0.6,2.704000000000023,F4,65
Liver,4.4,7.300000000000072,Base case,1,0.6,2.920000000000029,F4,65
Liver,4.8,7.820000000000084,Base case,1,0.6,3.1280000000000334,F4,65
Liver,5.2,8.490000000000103,Base case,1,0.6,3.396000000000041,F4,65
Liver,5.6,9.14000000000012,Base case,1,0.6,3.656000000000048,F4,65
Liver,6,9.670000000000133,Base case,1,0.6,3.868000000000054,F4,65
Liver,6.4,10.130000000000146,Base case,1,0.6,4.052000000000059,F4,65
Liver,6.8,10.61000000000016,Base case,1,0.6,4.244000000000065,F4,65
Liver,7.2,11.190000000000172,Base case,1,0.6,4.476000000000068,F4,65
